Time(ms),MotorCurrent,Position,Velocity,Acceleration
13707,29.000000,1,501.002004,826206.227317
13709,2.000000,2,521.648409,10770.164301
13710,272.000000,1,-538.502962,-570894.653063
13730,118.000000,38,2099.648167,119149.254742
13732,198.000000,43,2458.210423,176284.294862
13734,98.000000,3,-19772.614928,-10989038.730171
13736,184.000000,0,-1461.988304,8923307.321750
13738,92.000000,2,985.221675,1205522.157128
13740,148.000000,0,-997.008973,-988150.871365
13742,40.000000,1,499.251123,747009.533897
13744,5.000000,3,1038.961039,280368.787349
13746,238.000000,1,-1043.841336,-1087057.607034
13748,186.000000,4,1466.992665,1227791.687606
13750,256.000000,0,-1965.601966,-1686778.688275
13770,172.000000,0,-112.612613,-62200.231119
13772,268.000000,0,0.000000,56990.188569
13774,38.000000,0,0.000000,0.000000
13775,26.000000,-1,-729.927007,-532793.435985
13777,27.000000,0,506.329114,625952.466442
13779,118.000000,-2,-1010.101010,-765873.800013
13781,1.000000,-3,-497.512438,255019.190194
13783,269.000000,-1,1050.972149,813707.087256
13785,163.000000,-2,-495.049505,-765357.254549
13787,251.000000,-1,499.251123,496405.705574
13789,136.000000,0,500.000000,374.438342
13808,173.000000,3,171.762281,9834.093725
13810,281.000000,0,-1518.218623,-855253.494173
13812,149.000000,3,1488.095238,1491227.113877
13814,267.000000,1,-982.318271,-1213366.163662
13816,153.000000,2,492.368291,726088.903300
13818,243.000000,1,-503.018109,-500697.384373
13820,97.000000,1,0.000000,255080.176801
13822,1.000000,3,1186.943620,704417.578741
13824,285.000000,1,-1047.120419,-1169667.036139
13826,142.000000,1,0.000000,527782.469178
13827,92.000000,0,-583.430572,-340391.232066
13847,189.000000,1,0.000000,-28567.713136
13849,99.000000,2,586.166471,343591.132050
13851,215.000000,0,-1007.556675,-802883.197149
13853,57.000000,2,983.284169,978781.142669
13855,155.000000,0,-1006.542526,-1001422.594638
13857,6.000000,2,1000.000000,1003271.263211
13859,161.000000,2,0.000000,-543773.790103
13860,225.000000,1,-584.453536,-341585.935677
13862,13.000000,1,0.000000,298953.215317
13864,145.000000,2,591.715976,350127.796646
13866,277.000000,0,-1017.811705,-819098.056573
13886,143.000000,3,55.965973,-52777.872527
13888,289.000000,0,-1517.450683,-795860.726121
13890,99.000000,2,991.080278,1243077.780156
13892,285.000000,1,-502.260171,-750045.428564
13894,36.000000,2,511.770727,518951.329316
13896,147.000000,0,-1018.848701,-779734.807785
13898,49.000000,1,495.785821,750934.319035
13900,33.000000,3,1025.641026,271720.618008
13902,213.000000,2,-500.000000,-762820.512821
13904,131.000000,3,519.750520,530015.862656
13906,319.000000,1,-1002.004008,-762402.068019
13926,129.000000,13,560.004480,-24361.337044
13927,314.000000,16,1539.250898,502435.309318
13929,87.000000,19,1509.813790,-14814.850661
13931,263.000000,22,1513.622603,1921.702219
13933,33.000000,24,1007.556675,-254945.052075
13935,209.000000,28,2002.002002,497720.383853
13937,18.000000,31,1494.023904,-252977.140249
13939,105.000000,35,2035.623410,275623.157907
13941,154.000000,38,1515.151515,-262864.593191
13943,2.000000,42,1990.049751,236267.779150
13945,336.000000,45,1566.579634,-221133.220250
13965,126.000000,77,1626.381022,8167.280300
13967,340.000000,81,2040.816327,211446.584038
13969,98.000000,83,994.530085,-520281.572350
13971,286.000000,86,1542.416452,281689.649310
13973,58.000000,89,1487.357462,-27297.466964
13975,243.000000,93,2022.244692,270418.215385
13977,9.000000,96,1506.780512,-258897.126721
13979,116.000000,100,2082.248829,299567.056965
13981,124.000000,104,1982.160555,-49597.757052
13983,23.000000,107,1495.513460,-242595.760411
13985,229.000000,111,2002.002002,253497.768959
14005,39.000000,145,1734.168718,12762.621473
14007,289.000000,149,2067.183463,172100.643255
14009,129.000000,153,2000.000000,-33591.731266
14011,295.000000,156,1564.945227,-226945.630195
14013,79.000000,159,1501.501502,-31753.616324
14015,252.000000,164,2539.360081,527099.329486
14017,44.000000,168,1985.111663,-275061.249989
14019,185.000000,173,2505.010020,260470.118993
14021,64.000000,177,2039.775625,-237243.444854
14023,78.000000,181,2006.018054,-16929.573981
14043,44.000000,221,2015.451797,302.404314
14044,1.000000,225,2079.002079,33030.292043
14046,297.000000,229,2127.659574,25881.646524
14048,133.000000,233,1992.031873,-67543.676274
14050,267.000000,238,2515.090543,263107.983274
14052,112.000000,243,2467.917078,-23284.040115
14054,251.000000,247,2017.145739,-227317.871511
14056,91.000000,253,2960.039467,465167.108245
14058,189.000000,257,1999.000500,-480279.344049
14060,60.000000,262,2478.929103,237941.796171
14062,96.000000,267,2573.340196,48590.372077
14085,124.000000,187,-4137.002117,-345002.091702
14087,214.000000,178,-4409.603136,-133562.478742
14089,100.000000,180,1001.502253,2709617.120229
14091,158.000000,190,5027.652086,2024208.060883
14093,59.000000,196,2994.011976,-1014790.474265
14095,106.000000,199,1492.537313,-747002.319709
14097,15.000000,202,1500.000000,3731.343284
14099,204.000000,207,2712.967987,658148.663580
14101,298.000000,213,2985.074627,135376.437755
14103,186.000000,219,2962.962963,-10919.340199
14134,175.000000,2,-7487.322602,-306357.733210
14136,222.000000,0,-1023.541453,3307973.975474
14138,141.000000,2,984.251969,988087.313943
14140,197.000000,1,-499.001996,-740146.688878
14142,106.000000,2,498.753117,497633.472925
14144,157.000000,0,-995.520159,-743789.585112
14146,62.000000,2,998.003992,994772.530588
14148,69.000000,0,-1016.776817,-1024291.209713
14150,25.000000,1,498.256104,754874.400162
14152,1.000000,2,519.750520,11171.733947
14154,257.000000,1,-531.914894,-559396.496472
14174,1.000000,3,55.626634,-24443.615226
14176,281.000000,1,-1072.386059,-604832.543171
14178,187.000000,2,500.751127,787750.218163
14180,240.000000,0,-1009.081736,-761772.382599
14182,144.000000,2,990.589401,990426.516253
14184,196.000000,1,-500.250125,-745792.659208
14186,112.000000,2,496.031746,494187.436059
14188,145.000000,0,-1001.001001,-749265.639156
14190,24.000000,2,1017.811705,1027385.600934
14192,29.000000,0,-1001.001001,-1010416.769687
14194,102.000000,1,508.646999,767877.924712
14214,3.000000,2,-56.066383,-59919.522900
14216,263.000000,1,-536.480687,-257732.995761
14218,174.000000,2,502.765209,522496.679408
14220,215.000000,0,-1009.081736,-762788.569257
14222,151.000000,2,990.099010,989693.438377
14224,176.000000,0,-1004.016064,-1001061.784216
14226,105.000000,1,496.524330,745054.813282
14228,105.000000,1,0.000000,-250769.863481
14229,271.000000,2,584.795322,341985.568209
14231,191.000000,3,499.251123,-42708.037106
14233,233.000000,2,-502.512563,-503398.837251
14253,189.000000,2,-55.894025,-31339.197514
14255,231.000000,2,0.000000,28129.856532
14257,38.000000,2,0.000000,0.000000
14258,7.000000,1,-729.927007,-532793.435985
14260,0.000000,3,1058.201058,946099.505556
14262,191.000000,1,-1147.446931,-1265432.007332
14264,116.000000,1,0.000000,563579.042524
14266,2.000000,3,1156.069364,668248.187377
14268,293.000000,2,-516.528926,-863945.397615
14270,196.000000,3,502.765209,512465.628088
14272,247.000000,0,-1500.000000,-1001382.604324
14291,195.000000,3,55.809800,-53892.212270
14293,238.000000,0,-1559.251559,-839428.981004
14295,166.000000,2,981.836033,1247465.681215
14297,227.000000,1,-493.827160,-728722.564877
14299,144.000000,2,499.750125,496540.372529
14301,206.000000,1,-496.277916,-494306.719886
14303,109.000000,3,1002.506266,751270.266314
14305,136.000000,0,-1499.250375,-1250253.193642
14307,66.000000,2,984.736583,1223036.414464
14309,93.000000,0,-994.530085,-984220.123073
14311,50.000000,2,1023.017903,1031993.855421
14331,207.000000,4,56.529112,-25853.335336
14333,285.000000,1,-1508.295626,-786739.436116
14335,182.000000,2,504.286435,1014917.831890
14337,250.000000,0,-999.500250,-751517.583493
14339,130.000000,2,1022.494888,1033739.845297
14341,183.000000,2,0.000000,-505185.221109
14343,150.000000,1,-578.703704,-334897.976680
14345,194.000000,4,1547.189273,1096386.269482
14347,274.000000,2,-979.431929,-1237326.739619
14349,192.000000,3,495.540139,730907.863346
14351,251.000000,0,-1512.096774,-1011913.766605
14368,47.000000,2,0.000000,-66339.198691
14369,182.000000,1,-597.728631,-357279.516558
14371,229.000000,1,0.000000,298416.690565
14373,4.000000,2,584.795322,341985.568209
14375,1.000000,3,525.762355,-31037.311368
14377,263.000000,2,-526.315789,-553725.339415
14379,182.000000,3,493.583416,503405.333204
14381,231.000000,0,-1518.218623,-1018118.440829
14383,153.000000,2,978.952521,1222305.993287
14385,207.000000,0,-998.003992,-986505.245918
14387,124.000000,3,1497.005988,1245014.960100
14407,269.000000,1,111.234705,114655.331874
14409,190.000000,4,1479.289941,674583.449507
14411,242.000000,2,-1008.064516,-1253706.883547
14413,166.000000,2,0.000000,493665.287037
14415,73.000000,0,-1154.734411,-666705.780072
14417,15.000000,1,497.265042,821481.577998
14419,1.000000,2,518.941360,11248.737602
14420,271.000000,1,-532.481363,-559863.004674
14422,169.000000,2,498.753117,514331.411651
14424,233.000000,1,-497.760080,-496024.488227
14426,134.000000,2,504.032258,504935.654086
14446,0.000000,12,571.330629,32641.868767
14448,239.000000,17,2890.173410,1340371.549925
14450,140.000000,21,1982.160555,-449956.816353
14452,218.000000,26,2464.268112,237608.456070
14454,122.000000,30,1992.031873,-235177.410289
14456,199.000000,0,-14749.262537,-8230724.881703
14458,107.000000,2,979.911808,7706601.834792
14460,156.000000,0,-1006.036217,-998967.819538
14462,65.000000,1,499.001996,751017.072511
14464,10.000000,0,-522.466040,-533682.359308
14466,206.000000,4,2087.682672,1362290.559468
14485,135.000000,2,-342.348511,-131797.567749
14487,227.000000,0,-1002.506266,-330906.142797
14489,99.000000,2,994.035785,992317.122740
14491,159.000000,2,0.000000,-498763.565122
14493,239.000000,1,-577.367206,-333352.890036
14495,170.000000,2,505.305710,547080.806214
14497,252.000000,1,-520.833333,-534447.418379
14499,120.000000,1,0.000000,261069.340017
14500,2.000000,1,0.000000,0.000000
14502,178.000000,0,-786.163522,-618053.083343
14504,272.000000,0,0.000000,396451.599603
14522,61.000000,0,0.000000,0.000000
14524,52.000000,0,0.000000,0.000000
14525,47.000000,0,0.000000,0.000000
14527,43.000000,0,0.000000,0.000000
14528,52.000000,0,0.000000,0.000000
14529,75.000000,1,737.463127,543851.863454
14531,117.000000,0,-516.795866,-648195.861745
14533,0.000000,2,993.541977,750292.023240
14535,237.000000,6,2304.147465,754957.078508
14537,107.000000,11,2487.562189,91251.106277
14539,193.000000,15,2004.008016,-242261.609731
14541,56.000000,2,-6487.025948,-4237042.896275
14561,263.000000,1,55.788006,57967.764279
14563,84.000000,2,508.905852,230594.324091
14565,157.000000,1,-511.508951,-521951.306304
14567,26.000000,1,0.000000,257817.011798
14569,139.000000,3,1191.185229,709461.125255
14571,264.000000,1,-979.911808,-1063741.811485
14573,116.000000,2,500.000000,739955.903969
14574,206.000000,0,-1035.196687,-794615.262614
14576,66.000000,1,498.007968,763548.135208
14578,160.000000,0,-500.000000,-499003.984064
14580,93.000000,1,526.592944,540596.600134
14600,0.000000,3,56.357078,-25651.029811
14602,221.000000,1,-1173.708920,-721869.717510
14604,33.000000,1,0.000000,584225.445589
14605,150.000000,2,589.622642,347654.859381
14607,295.000000,1,-514.933059,-568772.245217
14609,118.000000,2,500.751127,508605.000196
14611,266.000000,1,-503.524673,-505677.643202
14613,69.000000,2,504.795558,508995.573199
14615,187.000000,1,-504.032258,-508481.762028
14617,25.000000,4,1514.386673,1018888.910380
14619,212.000000,8,1890.359168,177680.763159
14639,31.000000,46,1907.861512,-4279.528221
14641,174.000000,49,1534.526854,-190964.019171
14643,43.000000,52,1479.289941,-27237.136781
14645,100.000000,56,2017.145739,271233.382729
14647,196.000000,60,2061.855670,23046.356352
14649,1.000000,64,1990.049751,-35724.337741
14651,313.000000,67,1586.462189,-213425.469025
14653,100.000000,70,1488.833747,-48450.839910
14655,267.000000,73,1556.016598,34845.876874
14657,24.000000,77,2001.000500,222603.252996
14659,184.000000,80,1520.527116,-243524.269733
14679,12.000000,111,1569.330793,4594.402586
14681,170.000000,114,1545.595054,-12228.613300
14683,132.000000,118,2049.180328,257984.259105
14685,19.000000,122,1994.017946,-27498.694769
14687,313.000000,125,1540.041068,-233047.678850
14689,114.000000,128,1497.753370,-21112.180637
14691,338.000000,131,1497.753370,0.000000
14692,71.000000,134,1776.198934,164858.238209
14694,139.000000,137,1492.537313,-141125.184501
14697,95.000000,140,1466.275660,-12835.607824
14698,0.000000,143,1553.599171,45221.911750
14718,327.000000,177,1735.527936,1134.367383
14720,76.000000,180,1516.683519,-110639.240493
14722,291.000000,184,1996.007984,239183.864933
14724,59.000000,187,1497.005988,-249002.992020
14726,220.000000,191,2024.291498,266844.893700
14728,25.000000,195,2010.050251,-7156.405387
14730,35.000000,198,1588.983051,-223022.881572
14732,273.000000,202,2060.793405,243075.916854
14734,126.000000,206,1982.160555,-38965.733625
14736,353.000000,210,1995.012469,6409.932081
14738,107.000000,214,2017.145739,11161.507792
14758,276.000000,254,2031.832035,1172.321968
14760,74.000000,259,2516.356316,243847.146873
14762,209.000000,263,2010.050251,-254425.158190
14764,38.000000,268,2488.800398,238302.711275
14766,157.000000,272,1991.040319,-247765.096885
14768,43.000000,276,2002.002002,5486.328046
14769,8.000000,280,2061.855670,30852.406238
14771,309.000000,284,2116.402116,28860.553597
14773,138.000000,288,1988.071571,-63782.577448
14775,296.000000,292,1991.040319,1477.724236
14777,119.000000,298,3001.500750,505482.957383
14797,197.000000,7,-16718.617172,-1059225.370468
14799,122.000000,21,6673.021926,11149494.326810
14801,261.000000,40,8983.451537,1092401.707328
14803,168.000000,64,11278.195489,1078357.120338
14806,120.000000,111,21114.106020,4418648.037307
14808,102.000000,160,22151.898734,469164.879933
14810,44.000000,185,12048.192771,-4869255.885828
14812,124.000000,188,1467.710372,-5176361.252086
14814,51.000000,178,-4844.961240,-3058464.928358
14816,85.000000,178,0.000000,2402063.083942
14836,275.000000,226,2357.299209,-69103.526845
14837,164.000000,230,2049.180328,-157847.787271
14839,227.000000,234,1982.160555,-33210.987544
14842,144.000000,242,3968.253968,985165.383556
14844,227.000000,246,1955.034213,-983978.374954
14846,127.000000,248,994.530085,-477625.126088
14848,180.000000,0,-124937.027708,-63441590.827377
14850,101.000000,1,490.436488,61514205.098717
14852,168.000000,0,-490.918017,-481764.607347
14854,82.000000,3,1491.053678,985075.394942
14874,236.000000,0,0.000000,82096.661156
14875,8.000000,2,1164.822365,678405.570524
14877,3.000000,2,0.000000,-614681.986591
14879,157.000000,0,-1241.464929,-770617.584491
14881,69.000000,2,988.630746,1102370.575893
14883,102.000000,1,-498.753117,-741837.338465
14885,20.000000,2,495.049505,491981.496118
14887,2.000000,3,524.109015,15230.351009
14889,266.000000,0,-1611.170784,-1146766.809226
14891,175.000000,2,984.736583,1278142.475168
14893,227.000000,1,-505.305710,-752926.878685
14915,148.000000,1,-97.451640,-53793.020808
14917,167.000000,1,0.000000,49644.238219
14919,230.000000,1,0.000000,0.000000
14920,180.000000,1,0.000000,0.000000
14922,190.000000,0,-751.879699,-565323.082141
14924,190.000000,3,1531.393568,1165529.998670
14926,242.000000,1,-997.506234,-1261296.659631
14928,182.000000,8,3407.984421,2144834.788246
14930,233.000000,11,1491.795127,-952853.950194
14932,161.000000,1,-4967.709886,-3208894.690783
14934,219.000000,0,-496.031746,2218094.315333
14956,2.000000,15,626.053455,-17508.097716
14958,252.000000,21,3201.707577,1374415.219873
14960,179.000000,25,1973.359645,-605993.059980
14962,232.000000,29,1994.017946,10298.255915
14964,152.000000,33,1980.198020,-6841.547703
14966,173.000000,36,1537.672988,-226819.595895
14968,112.000000,40,1968.503937,212023.104723
14970,138.000000,1,-19278.299555,-10502621.597689
14972,117.000000,2,476.190476,9406900.014908
14975,157.000000,0,-989.119683,-724683.560669
14977,79.000000,1,499.750125,744062.872773
14996,3.000000,2,56.679703,3212.588732
14998,254.000000,1,-544.069641,-326849.479822
15000,175.000000,3,1007.556675,781675.725933
15002,218.000000,2,-501.253133,-756295.643055
15004,126.000000,2,0.000000,251506.840357
15006,0.000000,4,1170.275015,684771.804932
15007,220.000000,1,-1715.265866,-1649823.259484
15009,147.000000,1,0.000000,842054.917138
15011,2.000000,0,-578.703704,-334897.976680
15013,278.000000,1,530.785563,588900.884467
15015,210.000000,2,502.765209,-14087.659118
15035,176.000000,1,0.000000,28300.199460
15037,108.000000,1,0.000000,0.000000
15038,102.000000,1,0.000000,0.000000
15039,118.000000,4,2180.232558,1584471.335857
15041,186.000000,0,-1937.046005,-1993839.497812
15044,131.000000,3,1465.559355,1662240.039080
15046,182.000000,0,-1486.620416,-1462923.573542
15048,115.000000,2,980.872977,1210148.795097
15050,169.000000,0,-985.707245,-969236.186248
15052,88.000000,1,498.504487,739886.207123
15054,76.000000,0,-508.130081,-511501.304797
15073,30.000000,2,56.192403,-25179.480327
15075,0.000000,4,1054.296257,526148.579052
15077,206.000000,0,-2253.521127,-1863559.089582
15079,149.000000,3,1469.867712,1824296.344276
15081,202.000000,1,-988.142292,-1214431.820354
15083,110.000000,1,0.000000,494318.305398
15085,2.000000,3,1178.550383,694490.502669
15087,250.000000,3,0.000000,-612233.965210
15088,22.000000,3,0.000000,0.000000
15090,22.000000,2,-734.214391,-539070.771367
15092,2.000000,4,1015.744033,888754.912700
15112,117.000000,0,-53.413097,81262.154295
15114,23.000000,2,1012.145749,539250.428077
15116,12.000000,0,-1003.009027,-1010609.215682
15118,81.000000,1,502.260171,756036.764364
15120,203.000000,2,508.388409,3115.525153
15122,249.000000,0,-1027.221366,-788705.585490
15124,176.000000,3,1483.679525,1241790.747491
15126,249.000000,1,-972.289742,-1193956.863182
15128,178.000000,3,985.221675,964291.338532
15130,228.000000,0,-1503.759398,-1247609.560588
15132,169.000000,2,976.085896,1210271.007348
15152,231.000000,1,56.242970,59350.054479
15154,125.000000,3,1022.494888,493993.823056
15156,137.000000,0,-1527.494908,-1298365.476515
15158,88.000000,1,489.715965,987860.368801
15160,85.000000,0,-508.388409,-507424.694197
15162,84.000000,1,520.562207,535632.803711
15164,1.000000,3,1015.228426,251099.603661
15166,253.000000,2,-520.291363,-798917.684474
15168,175.000000,3,495.049505,502643.994116
15170,217.000000,4,514.668039,10097.032509
15172,108.000000,8,2031.488065,770350.444841
15192,202.000000,0,-671.441361,-150208.505687
15194,73.000000,0,0.000000,342746.993766
15195,189.000000,0,0.000000,0.000000
15197,194.000000,0,0.000000,0.000000
15198,184.000000,0,0.000000,0.000000
15199,195.000000,0,0.000000,0.000000
15201,196.000000,-1,-744.601638,-554431.599496
15203,273.000000,-1,0.000000,370080.337040
15205,48.000000,-1,0.000000,0.000000
15206,54.000000,-2,-733.137830,-537491.077648
15208,54.000000,0,1017.293998,890351.896174
15210,75.000000,-1,-507.356672,-773541.689348
15229,140.000000,2,171.213332,9771.334997
15231,179.000000,0,-1022.494888,-610280.275735
15233,76.000000,1,502.008032,765312.710670
15235,75.000000,1,0.000000,-254181.282090
15237,240.000000,4,1818.181818,1101928.374656
15239,158.000000,3,-486.618005,-1121557.091508
15241,231.000000,0,-1501.501502,-507949.698016
15243,115.000000,2,1004.016064,1257789.942650
15245,195.000000,1,-491.159136,-734368.958653
15247,59.000000,1,0.000000,252005.713474
15249,180.000000,3,1189.767995,707773.941250
15268,139.000000,1,55.725829,87666.565159
15270,173.000000,3,1016.260163,488076.389065
15272,285.000000,1,-992.555831,-996931.014326
15274,147.000000,2,507.872016,762025.316159
15276,254.000000,1,-497.760080,-500563.512142
15278,110.000000,1,0.000000,252670.091189
15280,1.000000,2,588.928151,346836.366764
15282,295.000000,0,-1053.185887,-864725.665126
15284,155.000000,2,993.048659,1016005.236690
15286,260.000000,0,-1018.329939,-1024123.522548
15288,122.000000,2,987.654321,990609.511056
15305,5.000000,3,203.998368,82247.299423
15307,301.000000,2,-527.426160,-385772.430565
15309,142.000000,2,0.000000,263845.002670
15310,137.000000,0,-1159.420290,-672127.704264
15312,36.000000,2,1001.001001,1081291.937365
15314,64.000000,1,-500.500501,-751502.253004
15316,217.000000,1,0.000000,260270.671087
15318,69.000000,1,0.000000,0.000000
15319,58.000000,2,744.601638,554431.599496
15321,199.000000,0,-1004.016064,-877820.131717
15323,7.000000,2,997.506234,998265.485621
15343,137.000000,12,569.930468,32482.073891
15345,288.000000,16,2034.587996,744993.655874
15347,98.000000,20,1990.049751,-22158.330690
15349,250.000000,24,2028.397566,19446.153488
15351,27.000000,28,2057.613169,15028.602264
15353,146.000000,32,2026.342452,-15841.295263
15355,52.000000,36,1984.126984,-20940.212176
15357,57.000000,40,2013.085053,14573.763823
15359,209.000000,43,1522.842640,-248854.016878
15361,2.000000,46,1482.946120,-19721.463158
15362,331.000000,49,1581.444386,51923.176725
15382,127.000000,84,1735.722284,-14462.243098
15384,323.000000,88,2009.040683,137276.945575
15386,99.000000,92,1983.143282,-12839.564190
15388,301.000000,95,1515.151515,-236359.478258
15390,71.000000,99,1971.414490,224870.859904
15392,262.000000,102,1509.054326,-232575.535181
15394,23.000000,105,1503.006012,-3030.217401
15396,175.000000,108,1551.991723,25341.805839
15398,172.000000,111,1551.189245,-414.931553
15400,1.000000,114,1526.717557,-12453.785158
15402,338.000000,117,1576.458224,26138.027643
15422,70.000000,151,1694.532309,-17141.306423
15424,259.000000,154,1560.062402,-69927.148511
15426,9.000000,158,2007.024586,224266.022858
15428,89.000000,162,2101.944298,49878.987086
15430,200.000000,165,1518.987342,-295168.079344
15432,128.000000,169,2054.442732,275015.608956
15434,349.000000,172,1497.005988,-278162.048096
15436,107.000000,176,1980.198020,239203.976128
15438,342.000000,179,1502.253380,-239331.316841
15440,96.000000,182,1467.710372,-16899.710494
15459,276.000000,219,1865.671642,-9083.605274
15461,29.000000,222,1519.756839,-175235.462455
15463,160.000000,226,2041.858091,266514.166389
15465,69.000000,231,2487.562189,221743.332434
15467,86.000000,236,2492.522433,2472.703712
15469,162.000000,240,2028.397566,-235357.437515
15471,2.000000,244,1995.012469,-16650.921244
15473,316.000000,247,1583.113456,-217360.956392
15475,117.000000,251,1971.414490,191375.570937
15477,305.000000,255,1960.784314,-5210.870672
15479,98.000000,259,2010.050251,24756.752528
15499,243.000000,301,2083.567969,-25016.212138
15501,65.000000,306,2517.623364,218557.600291
15503,137.000000,310,2056.555270,-237053.004433
15505,33.000000,316,2994.011976,467792.767527
15507,93.000000,321,2469.135802,-259198.110409
15509,96.000000,324,1509.054326,-482938.368468
15511,2.000000,329,2513.826043,505164.262082
15513,300.000000,333,2088.772846,-221959.894144
15515,146.000000,339,3080.082136,508885.672264
15517,256.000000,345,2954.209749,-61975.571950
15537,244.000000,179,-9414.565523,-725601.640473
15539,124.000000,179,0.000000,4660676.001590
15541,47.000000,187,4584.527221,2627236.229588
15543,65.000000,194,3472.222222,-551738.590480
15545,2.000000,198,2036.659878,-730938.057241
15547,273.000000,199,525.486075,-794100.789901
15549,167.000000,204,2517.623364,1003090.276398
15551,259.000000,211,3434.739941,450008.134236
15553,152.000000,216,2478.929103,-473877.460828
15555,224.000000,220,1991.040319,-242851.560011
15575,173.000000,3,-12223.028409,-738608.016335
15577,252.000000,1,-980.392157,5511096.201917
15579,156.000000,2,499.750125,739701.290255
15581,214.000000,1,-500.500501,-500625.938658
15583,97.000000,3,1020.408163,775973.808044
15585,143.000000,1,-1001.001001,-1011716.298432
15587,57.000000,1,0.000000,495790.490838
15588,180.000000,2,595.238095,354308.390023
15590,232.000000,1,-513.347023,-569088.869520
15592,143.000000,3,993.048659,747962.106242
15594,217.000000,-1,-1962.708538,-1450322.471622
15614,200.000000,2,0.000000,-81402.466820
15616,119.000000,0,-1221.001221,-745421.990843
15618,44.000000,2,985.221675,1086809.308314
15620,71.000000,0,-1003.512293,-997859.492174
15622,38.000000,5,2478.929103,1726545.064776
15624,3.000000,9,1984.126984,-245437.558780
15626,281.000000,12,1577.287066,-213901.113502
15628,206.000000,1,-5497.251374,-3535501.469545
15630,273.000000,0,-494.804552,2475233.459728
15632,192.000000,4,1952.171791,1194229.547740
15634,274.000000,0,-1948.368242,-1899922.081206
15654,2.000000,15,556.947925,-107318.686578
15656,271.000000,1,-7337.526205,-4137565.058082
15658,193.000000,3,985.221675,4099875.803117
15660,250.000000,1,-987.654321,-974259.751044
15662,154.000000,3,1026.167265,1033258.894947
15664,222.000000,10,3417.968750,1167871.818719
15666,145.000000,14,1981.178801,-711634.447060
15668,170.000000,17,1524.390244,-232108.006852
15670,66.000000,2,-7660.878447,-4691148.463380
15672,99.000000,6,1972.386588,4750130.687952
15674,34.000000,11,2493.765586,260039.400630
15694,156.000000,0,-893.854749,-188561.135574
15696,75.000000,1,505.305710,707003.768852
15698,3.000000,2,526.038927,10906.479183
15700,262.000000,1,-536.193029,-569561.370708
15702,178.000000,3,1000.500250,768731.005310
15704,236.000000,0,-1493.280239,-1241304.374838
15706,172.000000,2,977.517107,1207623.336009
15708,227.000000,1,-499.001996,-736785.979320
15710,140.000000,1,0.000000,251007.040245
15712,0.000000,4,1745.200698,1015241.825527
15713,225.000000,1,-1683.501684,-1924075.410540
15733,178.000000,2,-56.016133,-59662.663470
15735,216.000000,0,-1025.641026,-497243.534869
15737,135.000000,2,993.048659,1002328.542714
15739,177.000000,0,-1000.500250,-997273.091300
15741,101.000000,3,1489.572989,1236381.945979
15743,147.000000,0,-1469.147894,-1448932.851762
15745,106.000000,2,971.345313,1185280.819563
15747,128.000000,0,-998.003992,-982709.234169
15749,40.000000,1,504.286435,757584.683162
15751,2.000000,2,520.833333,8618.176374
15753,258.000000,2,0.000000,-275573.192240
15775,149.000000,1,-50.421015,-2542.278802
15777,32.000000,2,514.403292,290547.483364
15779,28.000000,0,-1000.500250,-757830.686496
15781,42.000000,3,1489.572989,1236381.945979
15783,2.000000,2,-496.524330,-986145.639905
15784,277.000000,1,-526.038927,-15525.827032
15786,190.000000,3,1010.101010,775828.251001
15788,217.000000,0,-1542.416452,-1312348.309791
15790,158.000000,2,977.995110,1232475.091671
15792,222.000000,1,-493.096647,-725390.412706
15794,128.000000,3,1005.025126,752825.011342
15817,244.000000,1,48.351223,74539.767054
15819,161.000000,3,1010.611420,486235.571816
15821,207.000000,2,-495.540139,-746358.552359
15823,129.000000,2,0.000000,246292.315483
15825,2.000000,3,587.889477,345614.036907
15827,251.000000,1,-1063.264221,-877806.325326
15829,179.000000,2,494.804552,770939.521703
15831,223.000000,1,-504.795558,-504593.695104
15833,138.000000,1,0.000000,254177.018026
15834,1.000000,4,1746.216531,1016424.057538
15836,235.000000,2,-1035.732781,-1440678.048572
15856,10.000000,0,-167.037862,-36987.912260
15858,215.000000,1,527.983105,366959.327590
15860,204.000000,3,998.502247,234907.210229
15862,252.000000,1,-1002.004008,-1002257.642608
15864,180.000000,4,1482.213439,1227380.161438
15866,228.000000,0,-2010.050251,-1754906.376880
15868,173.000000,2,974.658869,1454536.608505
15870,221.000000,0,-991.080278,-974102.649603
15872,130.000000,1,507.872016,761275.923694
15874,169.000000,0,-497.760080,-500563.512142
15876,94.000000,3,1492.537313,990197.707997
15896,217.000000,12,669.717602,120716.477360
15898,127.000000,16,1996.007984,661821.547715
15900,181.000000,20,1988.071571,-3944.539491
15902,60.000000,24,2047.082907,30200.274453
15904,2.000000,28,2098.635887,27047.733377
15906,272.000000,30,1066.666667,-550383.584004
15908,172.000000,1,-14616.935484,-7905041.406521
15910,259.000000,0,-484.966052,6853525.427495
15912,165.000000,0,0.000000,240677.941626
15914,75.000000,0,0.000000,0.000000
15915,19.000000,0,0.000000,0.000000
15933,54.000000,0,0.000000,0.000000
15935,66.000000,0,0.000000,0.000000
15936,59.000000,0,0.000000,0.000000
15938,91.000000,0,0.000000,0.000000
15939,107.000000,0,0.000000,0.000000
15940,53.000000,1,730.460190,533572.089057
15942,2.000000,7,3027.245207,1158821.905622
15944,267.000000,1,-3112.033195,-3184273.030022
