Time (ms), Position
28196, 449
28198, 448
28200, 447
28202, 446
28204, 445
28206, 444
28208, 443
28210, 442
28212, 441
28214, 440
28216, 438
28218, 437
28220, 436
28222, 434
28224, 433
28226, 431
28228, 430
28230, 428
28232, 427
28234, 426
28236, 425
28238, 423
28240, 422
28242, 421
28244, 420
28246, 419
28248, 418
28250, 418
28252, 417
28254, 417
28256, 416
28258, 415
28260, 415
28262, 415
28264, 414
28266, 414
28268, 414
28270, 413
28272, 413
28274, 413
28276, 412
28278, 412
28280, 412
28282, 411
28284, 411
28286, 411
28288, 410
28290, 410
28292, 410
28294, 410
28296, 409
28298, 409
28300, 409
28302, 409
28304, 409
28306, 408
28308, 408
28310, 408
28312, 408
28314, 408
28316, 408
28318, 408
28320, 407
28322, 407
28324, 407
28326, 407
28328, 407
28330, 407
28332, 406
28334, 406
28336, 406
28338, 406
28340, 406
28342, 406
28344, 406
28346, 406
28348, 406
28350, 406
28352, 406
28354, 405
28356, 405
28358, 405
28360, 405
28362, 405
28364, 405
28366, 405
28368, 405
28370, 405
28372, 404
28374, 404
28376, 404
28378, 404
28380, 404
28382, 404
28384, 404
28386, 404
28388, 404
28390, 404
28392, 404
28394, 404
28396, 403
28398, 403
28400, 403
28402, 403
28404, 403
28406, 403
28408, 403
28410, 403
28412, 403
28414, 403
28416, 403
28418, 403
28420, 402
28422, 402
28424, 402
28426, 402
28428, 402
28430, 402
28432, 402
28434, 402
28436, 402
28438, 402
28440, 402
28442, 402
28444, 402
28446, 402
28448, 402
28450, 402
28452, 402
28454, 402
28456, 402
28458, 402
28460, 402
28462, 402
28464, 402
28466, 402
28468, 402
28470, 402
28472, 402
28474, 402
28476, 402
28478, 402
28480, 402
28482, 402
28484, 402
28486, 402
28488, 402
28490, 402
28492, 402
28494, 402
28496, 402
28498, 402
28500, 402
28502, 402
28504, 402
28506, 402
28508, 402
28510, 402
28512, 402
28514, 402
28516, 402
28518, 402
28520, 402
28522, 402
28524, 402
28526, 402
28528, 402
28530, 402
28532, 402
28534, 402
28536, 402
28538, 402
28540, 402
28542, 402
28544, 402
28546, 402
28548, 402
28550, 402
28552, 402
28554, 402
28556, 402
28558, 402
28560, 402
28562, 402
28564, 402
28566, 402
28568, 402
28570, 402
28572, 402
28574, 402
28576, 402
28578, 402
28580, 402
28582, 402
28584, 402
28586, 402
28588, 402
28590, 402
28592, 402
28594, 402
28596, 402
28598, 402
28600, 402
28602, 402
28604, 402
28606, 402
28608, 402
28610, 402
28612, 402
28614, 402
28616, 402
28618, 402
28620, 402
28622, 402
28624, 402
28626, 402
28628, 402
28630, 402
28632, 402
28634, 402
28636, 402
28638, 402
28640, 402
28642, 402
28644, 402
28646, 402
28648, 402
28650, 402
28652, 402
28654, 402
28656, 402
28658, 402
28660, 402
28662, 402
28664, 402
28666, 402
28668, 402
28670, 402
28672, 402
28674, 402
28676, 402
28678, 403
28680, 402
28682, 402
28684, 403
28686, 403
28688, 403
28690, 403
28692, 403
28694, 403
28696, 403
28698, 403
28700, 403
28702, 403
28704, 403
28706, 403
28708, 403
28710, 403
28712, 403
28714, 403
28716, 403
28718, 403
28720, 403
28722, 403
28724, 403
28726, 404
28728, 403
28730, 403
28732, 403
28734, 404
28736, 404
28738, 404
28740, 403
28742, 404
28744, 404
28746, 404
28748, 404
28750, 404
28752, 404
28754, 404
28756, 404
28758, 404
28760, 404
28762, 404
28764, 404
28766, 404
28768, 404
28770, 404
28772, 404
28774, 404
28776, 404
28778, 404
28780, 405
28782, 406
28784, 408
28786, 412
28788, 416
28790, 420
28792, 423
28794, 427
28796, 430
28798, 433
28800, 436
28802, 439
28804, 442
28806, 446
28808, 448
28810, 451
28812, 453
28814, 456
28816, 458
28818, 460
28820, 463
28822, 467
28824, 470
28826, 474
28828, 477
28830, 480
28832, 482
28834, 485
28836, 488
28838, 491
28840, 495
28842, 498
28844, 502
28846, 506
28848, 511
28850, 516
28852, 522
28854, 528
28856, 533
28858, 539
28860, 545
28862, 552
28864, 559
28866, 567
28868, 574
28870, 582
28872, 590
28874, 597
28876, 604
28878, 612
28880, 620
28882, 628
28884, 636
28886, 645
28888, 653
28890, 660
28892, 667
28894, 674
28896, 681
28898, 687
28900, 694
28902, 700
28904, 706
28906, 713
28908, 721
28910, 729
28912, 739
28914, 749
28916, 757
28918, 763
28920, 769
28922, 773
28924, 778
28926, 782
28928, 786
28930, 790
28932, 794
28934, 798
28936, 801
28938, 805
28940, 808
28942, 812
28944, 815
28946, 819
28948, 822
28950, 825
28952, 828
28954, 832
28956, 834
28958, 837
28960, 840
28962, 842
28964, 844
28966, 846
28968, 848
28970, 849
28972, 851
28974, 852
28976, 853
28978, 854
28980, 855
28982, 855
28984, 855
28986, 855
28988, 855
28990, 856
28992, 855
28994, 855
28996, 856
28998, 856
29000, 856
29002, 856
29004, 855
29006, 856
29008, 855
29010, 856
29012, 856
29014, 855
29016, 855
29018, 855
29020, 856
29022, 855
29024, 855
29026, 855
29028, 856
29030, 855
29032, 856
29034, 855
29036, 856
29038, 855
29040, 856
29042, 856
29044, 856
29046, 855
29048, 855
29050, 855
29052, 855
29054, 856
29056, 856
29058, 855
29060, 856
29062, 856
29064, 855
29066, 855
29068, 856
29070, 855
29072, 856
29074, 855
29076, 856
29078, 855
29080, 855
29082, 855
29084, 855
29086, 856
29088, 856
29090, 855
29092, 855
29094, 856
29096, 856
29098, 856
29100, 855
29102, 856
29104, 856
29106, 856
29108, 855
29110, 855
29112, 855
29114, 856
29116, 856
29118, 856
29120, 856
29122, 856
29124, 856
29126, 856
29128, 856
29130, 856
29132, 856
29134, 856
29136, 856
29138, 856
29140, 856
29142, 856
29144, 856
29146, 856
29148, 856
29150, 856
29152, 856
29154, 856
29156, 856
29158, 856
29160, 856
29162, 856
29164, 856
29166, 856
29168, 856
29170, 856
29172, 856
29174, 856
29176, 856
29178, 856
29180, 856
29182, 856
29184, 856
29186, 856
29188, 856
29190, 856
29192, 856
29194, 856
29196, 856
29198, 856
29200, 856
29202, 856
29204, 856
29206, 856
29208, 856
29210, 856
29212, 856
29214, 856
29216, 856
29218, 856
29220, 856
29222, 856
29224, 856
29226, 856
29228, 856
29230, 856
29232, 856
29234, 856
29236, 856
29238, 856
29240, 856
29242, 856
29244, 856
29246, 856
29248, 856
29250, 856
29252, 856
29254, 856
29256, 856
29258, 856
29260, 856
29262, 856
29264, 856
29266, 856
29268, 856
29270, 856
29272, 856
29274, 856
29276, 856
29278, 856
29280, 856
29282, 856
29284, 856
29286, 856
29288, 856
29290, 856
29292, 856
29294, 856
29296, 856
29298, 856
29300, 856
29302, 856
29304, 856
29306, 856
29308, 856
29310, 856
29312, 856
29314, 856
29316, 856
29318, 856
29320, 856
29322, 856
29324, 856
29326, 856
29328, 856
29330, 856
29332, 856
29334, 856
29336, 856
29338, 856
29340, 856
29342, 856
29344, 856
29346, 856
29348, 856
29350, 856
29352, 856
29354, 856
29356, 856
29358, 856
29360, 856
29362, 856
29364, 856
29366, 856
29368, 856
29370, 856
29372, 856
29374, 856
29376, 856
29378, 854
29380, 850
29382, 846
29384, 842
29386, 838
29388, 834
29390, 830
29392, 826
29394, 823
29396, 819
29398, 815
29400, 812
29402, 809
29404, 805
29406, 802
29408, 798
29410, 794
29412, 790
29414, 785
29416, 781
29418, 776
29420, 771
29422, 765
29424, 759
29426, 755
29428, 752
29430, 752
29432, 751
29434, 751
29436, 750
29438, 749
29440, 747
29442, 746
29444, 744
29446, 742
29448, 740
29450, 738
29452, 735
29454, 732
29456, 727
29458, 721
29460, 713
29462, 705
29464, 697
29466, 689
29468, 682
29470, 675
29472, 669
29474, 664
29476, 659
29478, 655
29480, 650
29482, 646
29484, 642
29486, 639
29488, 635
29490, 633
29492, 630
29494, 627
29496, 623
29498, 620
29500, 616
29502, 611
29504, 606
29506, 601
29508, 596
29510, 591
29512, 586
29514, 581
29516, 577
29518, 574
29520, 571
29522, 568
29524, 566
29526, 563
29528, 561
29530, 558
29532, 555
29534, 551
29536, 548
29538, 544
29540, 541
29542, 537
29544, 533
29546, 528
29548, 524
29550, 520
29552, 516
29554, 513
29556, 510
29558, 507
29560, 505
29562, 502
29564, 500
29566, 497
29568, 494
29570, 492
29572, 489
29574, 485
29576, 482
29578, 478
29580, 474
29582, 470
29584, 466
29586, 463
29588, 459
29590, 456
29592, 453
29594, 449
29596, 447
29598, 443
29600, 440
29602, 437
29604, 433
29606, 430
29608, 428
29610, 426
29612, 425
29614, 424
29616, 423
29618, 422
29620, 421
29622, 420
29624, 420
29626, 419
29628, 418
29630, 418
29632, 417
29634, 417
29636, 416
29638, 416
29640, 415
29642, 415
29644, 415
29646, 415
29648, 414
29650, 414
29652, 414
29654, 414
29656, 414
29658, 414
29660, 414
29662, 414
29664, 414
29666, 414
29668, 414
29670, 414
29672, 414
29674, 414
29676, 414
29678, 414
29680, 414
29682, 414
29684, 414
29686, 414
29688, 414
29690, 414
29692, 414
29694, 414
29696, 414
29698, 414
29700, 414
29702, 414
29704, 414
29706, 414
29708, 414
29710, 414
29712, 414
29714, 414
29716, 414
29718, 414
29720, 414
29722, 414
29724, 414
29726, 414
29728, 414
29730, 414
29732, 414
29734, 414
29736, 414
29738, 414
29740, 414
29742, 414
29744, 414
29746, 414
29748, 414
29750, 414
29752, 414
29754, 414
29756, 414
29758, 414
29760, 414
29762, 414
29764, 414
29766, 414
29768, 414
29770, 414
29772, 414
29774, 414
29776, 414
29778, 414
29780, 414
29782, 414
29784, 414
29786, 414
29788, 414
29790, 414
29792, 414
29794, 414
29796, 414
29798, 414
29800, 414
29802, 414
29804, 414
29806, 414
29808, 414
29810, 414
29812, 414
29814, 414
29816, 414
29818, 414
29820, 414
29822, 414
29824, 414
29826, 415
29828, 415
29830, 415
29832, 415
29834, 415
29836, 415
29838, 415
29840, 415
29842, 415
29844, 415
29846, 416
29848, 416
29850, 416
29852, 416
29854, 416
29856, 418
29858, 420
29860, 424
29862, 427
29864, 431
29866, 435
29868, 438
29870, 442
29872, 445
29874, 448
29876, 451
29878, 455
29880, 458
29882, 460
29884, 463
29886, 465
29888, 467
29890, 469
29892, 471
29894, 474
29896, 476
29898, 479
29900, 482
29902, 485
29904, 490
29906, 494
29908, 500
29910, 506
29912, 512
29914, 519
29916, 525
29918, 533
29920, 540
29922, 547
29924, 556
29926, 564
29928, 574
29930, 583
29932, 593
29934, 602
29936, 611
29938, 620
29940, 630
29942, 639
29944, 650
29946, 660
29948, 669
29950, 679
29952, 689
29954, 699
29956, 708
29958, 718
29960, 727
29962, 738
29964, 750
29966, 760
29968, 767
29970, 774
29972, 781
29974, 787
29976, 793
29978, 798
29980, 804
29982, 810
29984, 815
29986, 820
29988, 824
29990, 828
29992, 832
29994, 836
29996, 839
29998, 841
30000, 843
30002, 845
30004, 846
30006, 847
30008, 847
30010, 847
30012, 847
30014, 847
30016, 847
30018, 847
30020, 848
30022, 849
30024, 849
30026, 850
30028, 851
30030, 852
30032, 852
30034, 853
30036, 854
30038, 854
30040, 855
30042, 855
30044, 856
30046, 856
30048, 856
30050, 856
30052, 857
30054, 857
30056, 857
30058, 857
30060, 857
30062, 857
30064, 858
30066, 858
30068, 858
30070, 858
30072, 858
30074, 858
30076, 858
30078, 858
30080, 858
30082, 859
30084, 859
30086, 859
30088, 859
30090, 859
30092, 859
30094, 859
30096, 859
30098, 859
30100, 859
30102, 859
30104, 859
30106, 859
30108, 859
30110, 860
30112, 860
30114, 860
30116, 860
30118, 860
30120, 860
30122, 860
30124, 860
30126, 860
30128, 860
30130, 860
30132, 860
30134, 860
30136, 860
30138, 860
30140, 860
30142, 860
30144, 861
30146, 860
30148, 860
30150, 860
30152, 860
30154, 860
30156, 860
30158, 860
30160, 861
30162, 861
30164, 861
30166, 861
30168, 860
30170, 861
30172, 861
30174, 861
30176, 861
30178, 861
30180, 861
30182, 860
30184, 860
30186, 861
30188, 860
30190, 860
30192, 861
30194, 861
30196, 861
30198, 861
30200, 860
30202, 860
30204, 860
30206, 860
30208, 861
30210, 860
30212, 860
30214, 861
30216, 860
30218, 860
30220, 860
30222, 860
30224, 860
30226, 860
30228, 860
30230, 860
30232, 861
30234, 860
30236, 861
30238, 860
30240, 860
30242, 861
30244, 860
30246, 861
30248, 860
30250, 860
30252, 860
30254, 860
30256, 860
30258, 860
30260, 861
30262, 860
30264, 860
30266, 860
30268, 860
30270, 860
30272, 860
30274, 860
30276, 860
30278, 861
30280, 860
30282, 860
30284, 860
30286, 860
30288, 860
30290, 860
30292, 860
30294, 860
30296, 860
30298, 860
30300, 860
30302, 860
30304, 860
30306, 860
30308, 860
30310, 860
30312, 860
30314, 860
30316, 860
30318, 860
30320, 860
30322, 860
30324, 860
30326, 860
30328, 860
30330, 860
30332, 860
30334, 860
30336, 860
30338, 860
30340, 860
30342, 860
30344, 860
30346, 860
30348, 860
30350, 860
30352, 860
30354, 860
30356, 859
30358, 859
30360, 858
30362, 857
30364, 856
30366, 854
30368, 852
30370, 849
30372, 845
30374, 841
30376, 837
30378, 833
30380, 828
30382, 823
30384, 817
30386, 812
30388, 806
30390, 800
30392, 794
30394, 788
30396, 781
30398, 774
30400, 766
30402, 758
30404, 752
30406, 750
30408, 749
30410, 749
30412, 749
30414, 749
30416, 748
30418, 747
30420, 746
30422, 745
30424, 745
30426, 744
30428, 744
30430, 744
30432, 743
30434, 741
30436, 740
30438, 739
30440, 737
30442, 735
30444, 733
30446, 731
30448, 728
30450, 723
30452, 717
30454, 710
30456, 702
30458, 693
30460, 684
30462, 674
30464, 665
30466, 657
30468, 650
30470, 644
30472, 639
30474, 635
30476, 631
30478, 628
30480, 624
30482, 621
30484, 618
30486, 615
30488, 612
30490, 609
30492, 606
30494, 604
30496, 601
30498, 599
30500, 598
30502, 596
30504, 594
30506, 593
30508, 591
30510, 589
30512, 588
30514, 586
30516, 585
30518, 583
30520, 581
30522, 579
30524, 577
30526, 575
30528, 573
30530, 571
30532, 569
30534, 567
30536, 565
30538, 563
30540, 560
30542, 558
30544, 555
30546, 552
30548, 550
30550, 547
30552, 544
30554, 541
30556, 537
30558, 534
30560, 531
30562, 529
30564, 526
30566, 523
30568, 520
30570, 517
30572, 514
30574, 511
30576, 507
30578, 503
30580, 499
30582, 494
30584, 490
30586, 487
30588, 483
30590, 481
30592, 478
30594, 475
30596, 472
30598, 469
30600, 466
30602, 463
30604, 460
30606, 457
30608, 455
30610, 453
30612, 451
30614, 450
30616, 449
30618, 448
30620, 447
30622, 446
30624, 445
30626, 445
30628, 444
30630, 443
30632, 443
30634, 442
30636, 442
30638, 441
30640, 440
30642, 440
30644, 440
30646, 440
30648, 439
30650, 439
30652, 439
30654, 439
30656, 439
30658, 438
30660, 438
30662, 438
30664, 438
30666, 438
30668, 438
30670, 438
30672, 438
30674, 438
30676, 438
30678, 438
30680, 438
30682, 438
30684, 438
30686, 438
30688, 438
30690, 438
30692, 438
30694, 438
30696, 438
30698, 438
30700, 438
30702, 438
30704, 438
30706, 438
30708, 438
30710, 438
30712, 438
30714, 438
30716, 438
30718, 438
30720, 438
30722, 438
30724, 438
30726, 438
30728, 438
30730, 438
30732, 438
30734, 438
30736, 438
30738, 438
30740, 438
30742, 438
30744, 438
30746, 438
30748, 438
30750, 438
30752, 438
30754, 438
30756, 438
30758, 438
30760, 438
30762, 438
30764, 438
30766, 438
30768, 438
30770, 438
30772, 438
30774, 438
30776, 438
30778, 438
30780, 438
30782, 438
30784, 438
30786, 438
30788, 438
30790, 438
30792, 438
30794, 439
30796, 439
30798, 439
30800, 439
30802, 439
30804, 439
30806, 440
30808, 440
30810, 440
30812, 440
30814, 440
30816, 441
30818, 441
30820, 443
30822, 445
30824, 447
30826, 450
30828, 453
30830, 456
30832, 459
30834, 462
30836, 465
30838, 468
30840, 471
30842, 473
30844, 477
30846, 480
30848, 484
30850, 487
30852, 492
30854, 496
30856, 501
30858, 506
30860, 511
30862, 516
30864, 522
30866, 527
30868, 532
30870, 537
30872, 543
30874, 548
30876, 554
30878, 560
30880, 566
30882, 573
30884, 579
30886, 586
30888, 593
30890, 600
30892, 608
30894, 615
30896, 623
30898, 630
30900, 638
30902, 645
30904, 653
30906, 661
30908, 669
30910, 677
30912, 685
30914, 693
30916, 701
30918, 709
30920, 715
30922, 723
30924, 731
30926, 740
30928, 750
30930, 758
30932, 763
30934, 768
30936, 773
30938, 778
30940, 782
30942, 787
30944, 791
30946, 796
30948, 800
30950, 805
30952, 809
30954, 813
30956, 818
30958, 822
30960, 825
30962, 828
30964, 832
30966, 834
30968, 837
30970, 840
30972, 842
30974, 844
30976, 846
30978, 847
30980, 849
30982, 850
30984, 852
30986, 853
30988, 854
30990, 856
30992, 857
30994, 858
30996, 858
30998, 859
31000, 859
31002, 860
31004, 860
31006, 860
31008, 861
31010, 861
31012, 861
31014, 861
31016, 861
31018, 862
31020, 862
31022, 862
31024, 862
31026, 862
31028, 862
31030, 862
31032, 862
31034, 862
31036, 862
31038, 863
31040, 863
31042, 863
31044, 863
31046, 863
31048, 863
31050, 863
31052, 863
31054, 863
31056, 863
31058, 863
31060, 863
31062, 863
31064, 864
31066, 864
31068, 864
31070, 864
31072, 864
31074, 864
31076, 864
31078, 864
31080, 865
31082, 865
31084, 865
31086, 865
31088, 865
31090, 865
31092, 865
31094, 865
31096, 866
31098, 866
31100, 866
31102, 866
31104, 866
31106, 866
31108, 866
31110, 866
31112, 866
31114, 866
31116, 866
31118, 866
31120, 866
31122, 866
31124, 866
31126, 866
31128, 866
31130, 866
31132, 866
31134, 866
31136, 866
31138, 866
31140, 866
31142, 866
31144, 866
31146, 866
31148, 866
31150, 866
31152, 866
31154, 866
31156, 866
31158, 866
31160, 866
31162, 866
31164, 866
31166, 866
31168, 866
31170, 866
31172, 866
31174, 866
31176, 866
31178, 866
31180, 866
31182, 866
31184, 866
31186, 866
31188, 866
31190, 866
31192, 866
31194, 866
31196, 866
31198, 866
31200, 866
31202, 866
31204, 866
31206, 866
31208, 866
31210, 866
31212, 866
31214, 866
31216, 866
31218, 866
31220, 866
31222, 866
31224, 866
31226, 866
31228, 866
31230, 866
31232, 866
31234, 866
31236, 866
31238, 866
31240, 866
31242, 866
31244, 866
31246, 866
31248, 866
31250, 866
31252, 866
31254, 866
31256, 866
31258, 866
31260, 866
31262, 866
31264, 865
31266, 866
31268, 866
31270, 866
31272, 866
31274, 866
31276, 866
31278, 866
31280, 866
31282, 866
31284, 866
31286, 864
31288, 860
31290, 857
31292, 854
31294, 851
31296, 848
31298, 845
31300, 842
31302, 839
31304, 836
31306, 833
31308, 830
31310, 827
31312, 824
31314, 820
31316, 816
31318, 812
31320, 808
31322, 804
31324, 800
31326, 796
31328, 792
31330, 788
31332, 784
31334, 778
31336, 773
31338, 766
31340, 760
31342, 754
31344, 751
31346, 750
31348, 750
31350, 750
31352, 749
31354, 749
31356, 748
31358, 746
31360, 745
31362, 744
31364, 743
31366, 741
31368, 739
31370, 737
31372, 735
31374, 732
31376, 728
31378, 723
31380, 716
31382, 708
31384, 699
31386, 690
31388, 680
31390, 669
31392, 660
31394, 651
31396, 643
31398, 636
31400, 631
31402, 627
31404, 623
31406, 620
31408, 616
31410, 613
31412, 610
31414, 606
31416, 603
31418, 600
31420, 597
31422, 593
31424, 590
31426, 587
31428, 583
31430, 580
31432, 576
31434, 573
31436, 569
31438, 565
31440, 561
31442, 557
31444, 553
31446, 549
31448, 546
31450, 542
31452, 539
31454, 536
31456, 533
31458, 530
31460, 527
31462, 523
31464, 519
31466, 515
31468, 510
31470, 504
31472, 499
31474, 495
31476, 489
31478, 485
31480, 480
31482, 476
31484, 470
31486, 465
31488, 460
31490, 455
31492, 452
31494, 450
31496, 448
31498, 447
31500, 446
31502, 445
31504, 444
31506, 442
31508, 441
31510, 440
31512, 439
31514, 438
31516, 437
31518, 436
31520, 436
31522, 435
31524, 435
31526, 434
31528, 434
31530, 433
31532, 433
31534, 433
31536, 432
31538, 432
31540, 431
31542, 431
31544, 430
31546, 430
31548, 430
31550, 429
31552, 429
31554, 429
31556, 429
31558, 429
31560, 428
31562, 428
31564, 428
31566, 428
31568, 428
31570, 428
31572, 428
31574, 428
31576, 428
31578, 428
31580, 428
31582, 428
31584, 428
31586, 428
31588, 428
31590, 428
31592, 428
31594, 428
31596, 428
31598, 428
31600, 428
31602, 428
31604, 428
31606, 428
31608, 428
31610, 428
31612, 428
31614, 428
31616, 428
31618, 428
31620, 428
31622, 428
31624, 428
31626, 428
31628, 428
31630, 428
31632, 428
31634, 428
31636, 428
31638, 428
31640, 428
31642, 428
31644, 428
31646, 428
31648, 428
31650, 428
31652, 428
31654, 428
31656, 428
31658, 428
31660, 428
31662, 428
31664, 428
31666, 428
31668, 428
31670, 428
31672, 428
31674, 428
31676, 428
31678, 428
31680, 428
31682, 428
31684, 428
31686, 428
31688, 428
31690, 428
31692, 428
31694, 428
31696, 428
31698, 428
31700, 428
31702, 428
31704, 429
31706, 429
31708, 429
31710, 429
31712, 429
31714, 429
31716, 429
31718, 430
31720, 430
31722, 431
31724, 434
31726, 437
31728, 441
31730, 447
31732, 452
31734, 459
31736, 465
31738, 471
31740, 477
31742, 484
31744, 491
31746, 497
31748, 504
31750, 510
31752, 516
31754, 522
31756, 527
31758, 533
31760, 537
31762, 543
31764, 549
31766, 554
31768, 559
31770, 565
31772, 571
31774, 577
31776, 583
31778, 589
31780, 595
31782, 600
31784, 606
31786, 611
31788, 617
31790, 622
31792, 628
31794, 634
31796, 640
31798, 646
31800, 652
31802, 659
31804, 665
31806, 672
31808, 678
31810, 685
31812, 691
31814, 697
31816, 702
31818, 708
31820, 714
31822, 719
31824, 725
31826, 732
31828, 740
31830, 747
31832, 753
31834, 757
31836, 761
31838, 764
31840, 767
31842, 771
31844, 774
31846, 778
31848, 782
31850, 786
31852, 789
31854, 793
31856, 797
31858, 802
31860, 806
31862, 810
31864, 815
31866, 818
31868, 822
31870, 826
31872, 829
31874, 832
31876, 835
31878, 838
31880, 840
31882, 842
31884, 843
31886, 845
31888, 846
31890, 847
31892, 849
31894, 850
31896, 851
31898, 851
31900, 852
31902, 853
31904, 853
31906, 854
31908, 854
31910, 855
31912, 855
31914, 856
31916, 856
31918, 856
31920, 857
31922, 857
31924, 857
31926, 857
31928, 858
31930, 858
31932, 858
31934, 859
31936, 859
31938, 859
31940, 859
31942, 859
31944, 860
31946, 860
31948, 860
31950, 860
31952, 860
31954, 860
31956, 860
31958, 860
31960, 860
31962, 860
31964, 860
31966, 860
31968, 861
31970, 861
31972, 861
31974, 861
31976, 861
31978, 861
31980, 861
31982, 861
31984, 861
31986, 861
31988, 861
31990, 861
31992, 861
31994, 861
31996, 861
31998, 861
32000, 861
32002, 861
32004, 861
32006, 861
32008, 861
32010, 861
32012, 861
32014, 861
32016, 861
32018, 861
32020, 861
32022, 861
32024, 861
32026, 861
32028, 861
32030, 861
32032, 861
32034, 861
32036, 861
32038, 861
32040, 861
32042, 861
32044, 861
32046, 861
32048, 861
32050, 861
32052, 861
32054, 861
32056, 861
32058, 861
32060, 861
32062, 861
32064, 861
32066, 861
32068, 861
32070, 860
32072, 861
32074, 861
32076, 861
32078, 861
32080, 861
32082, 861
32084, 861
32086, 861
32088, 861
32090, 861
32092, 861
32094, 861
32096, 861
32098, 861
32100, 861
32102, 861
32104, 861
32106, 861
32108, 861
32110, 861
32112, 861
32114, 861
32116, 861
32118, 861
32120, 860
32122, 861
32124, 861
32126, 861
32128, 861
32130, 861
32132, 861
32134, 861
32136, 861
32138, 861
32140, 861
32142, 860
32144, 860
32146, 861
32148, 860
32150, 861
32152, 861
32154, 861
32156, 861
32158, 861
32160, 861
32162, 861
32164, 861
32166, 860
32168, 861
32170, 861
32172, 861
32174, 861
32176, 861
32178, 861
32180, 861
32182, 861
32184, 861
32186, 861
32188, 860
32190, 861
32192, 861
32194, 861
32196, 861
32198, 861
32200, 861
32202, 857
32204, 851
32206, 846
32208, 841
32210, 836
32212, 831
32214, 826
32216, 820
32218, 814
32220, 808
32222, 802
32224, 796
32226, 790
32228, 783
32230, 776
32232, 768
32234, 761
32236, 754
32238, 750
32240, 749
32242, 749
32244, 749
32246, 748
32248, 748
32250, 747
32252, 746
32254, 744
32256, 743
32258, 742
32260, 740
32262, 738
32264, 735
32266, 732
32268, 728
32270, 722
32272, 713
32274, 703
32276, 693
32278, 681
32280, 670
32282, 660
32284, 651
32286, 643
32288, 636
32290, 630
32292, 625
32294, 620
32296, 616
32298, 612
32300, 609
32302, 606
32304, 602
32306, 599
32308, 596
32310, 592
32312, 589
32314, 585
32316, 581
32318, 578
32320, 574
32322, 571
32324, 568
32326, 565
32328, 561
32330, 558
32332, 556
32334, 553
32336, 551
32338, 549
32340, 546
32342, 544
32344, 542
32346, 539
32348, 537
32350, 534
32352, 532
32354, 529
32356, 526
32358, 523
32360, 519
32362, 516
32364, 512
32366, 508
32368, 505
32370, 501
32372, 498
32374, 494
32376, 491
32378, 488
32380, 485
32382, 482
32384, 479
32386, 476
32388, 472
32390, 469
32392, 465
32394, 461
32396, 457
32398, 453
32400, 450
32402, 448
32404, 447
32406, 445
32408, 444
32410, 444
32412, 443
32414, 442
32416, 441
32418, 440
32420, 439
32422, 439
32424, 438
32426, 438
32428, 437
32430, 437
32432, 437
32434, 436
32436, 436
32438, 436
32440, 436
32442, 436
32444, 436
32446, 436
32448, 436
32450, 436
32452, 436
32454, 436
32456, 436
32458, 436
32460, 436
32462, 436
32464, 436
32466, 436
32468, 436
32470, 436
32472, 436
32474, 436
32476, 436
32478, 436
32480, 436
32482, 436
32484, 436
32486, 436
32488, 436
32490, 436
32492, 436
32494, 436
32496, 436
32498, 436
32500, 436
32502, 436
32504, 436
32506, 436
32508, 436
32510, 436
32512, 436
32514, 436
32516, 436
32518, 436
32520, 436
32522, 436
32524, 436
32526, 436
32528, 436
32530, 436
32532, 436
32534, 436
32536, 436
32538, 436
32540, 436
32542, 436
32544, 436
32546, 436
32548, 436
32550, 436
32552, 436
32554, 436
32556, 436
32558, 436
32560, 436
32562, 436
32564, 436
32566, 436
32568, 436
32570, 436
32572, 436
32574, 436
32576, 436
32578, 436
32580, 436
32582, 436
32584, 436
32586, 436
32588, 436
32590, 436
32592, 436
32594, 436
32596, 436
32598, 436
32600, 436
32602, 436
32604, 436
32606, 436
32608, 436
32610, 436
32612, 436
32614, 436
32616, 436
32618, 436
32620, 436
32622, 436
32624, 436
32626, 436
32628, 436
32630, 436
32632, 436
32634, 436
32636, 436
32638, 436
32640, 436
32642, 436
32644, 436
32646, 436
32648, 436
32650, 436
32652, 436
32654, 436
32656, 436
32658, 436
32660, 436
32662, 436
32664, 436
32666, 436
32668, 436
32670, 436
32672, 436
32674, 436
32676, 436
32678, 436
32680, 436
32682, 436
32684, 436
32686, 436
32688, 436
32690, 436
32692, 436
32694, 436
32696, 436
32698, 436
32700, 436
32702, 436
32704, 436
32706, 436
32708, 436
32710, 436
32712, 436
32714, 436
32716, 436
32718, 436
32720, 436
32722, 436
32724, 436
32726, 436
32728, 436
32730, 436
32732, 436
32734, 436
32736, 436
32738, 436
32740, 436
32742, 436
32744, 436
32746, 436
32748, 436
32750, 436
32752, 436
32754, 436
32756, 436
32758, 436
32760, 436
32762, 436
32764, 436
32766, 436
32768, 436
32770, 436
32772, 436
32774, 436
32776, 436
32778, 436
32780, 436
32782, 436
32784, 436
32786, 436
32788, 436
32790, 436
32792, 436
32794, 436
32796, 436
32798, 436
32800, 436
32802, 436
32804, 436
32806, 436
32808, 436
32810, 436
32812, 436
32814, 436
32816, 436
32818, 436
32820, 436
32822, 436
32824, 436
32826, 436
32828, 436
32830, 436
32832, 436
32834, 436
32836, 436
32838, 436
32840, 436
32842, 436
32844, 436
32846, 436
32848, 436
32850, 436
32852, 436
32854, 436
32856, 436
