Time (ms), Position (count), Velocity (count/s)
30346, 2287, 0.00
30348, 2287, 0.00
30350, 2287, 0.00
30352, 2287, 0.00
30354, 2287, 0.00
30356, 2287, 0.00
30358, 2287, 0.00
30360, 2287, 0.00
30362, 2287, 0.00
30364, 2287, 0.00
30366, 2287, 0.00
30368, 2287, 0.00
30370, 2287, 0.00
30372, 2287, 0.00
30374, 2287, 0.00
30376, 2287, 0.00
30378, 2287, 0.00
30380, 2287, 0.00
30382, 2287, 0.00
30384, 2287, 0.00
30386, 2287, 0.00
30388, 2287, 0.00
30390, 2287, 0.00
30392, 2287, 0.00
30394, 2287, 0.00
30396, 2287, 0.00
30398, 2287, 0.00
30400, 2287, 0.00
30402, 2287, 0.00
30404, 2287, 0.00
30406, 2287, 0.00
30408, 2287, 0.00
30410, 2287, 0.00
30412, 2287, 0.00
30414, 2287, 0.00
30416, 2287, 0.00
30418, 2287, 0.00
30420, 2287, 0.00
30422, 2287, 0.00
30424, 2287, 0.00
30426, 2287, 0.00
30428, 2287, 0.00
30430, 2287, 0.00
30432, 2287, 0.00
30434, 2287, 0.00
30436, 2287, 0.00
30438, 2287, 0.00
30440, 2287, 0.00
30442, 2287, 0.00
30444, 2287, 0.00
30446, 2287, 0.00
30448, 2287, 0.00
30450, 2287, 0.00
30452, 2287, 0.00
30454, 2287, 0.00
30456, 2287, 0.00
30458, 2287, 0.00
30460, 2287, 0.00
30462, 2287, 0.00
30464, 2287, 0.00
30466, 2287, 0.00
30468, 2287, 0.00
30470, 2287, 0.00
30472, 2287, 0.00
30474, 2287, 0.00
30476, 2287, 0.00
30478, 2287, 0.00
30480, 2287, 0.00
30482, 2287, 0.00
30484, 2287, 0.00
30486, 2287, 0.00
30488, 2287, 0.00
30490, 2287, 0.00
30492, 2287, 0.00
30494, 2287, 0.00
30496, 2287, 0.00
30498, 2287, 0.00
30500, 2287, 0.00
30502, 2287, 0.00
30504, 2287, 0.00
30506, 2287, 0.00
30508, 2287, 0.00
30510, 2287, 0.00
30512, 2287, 0.00
30514, 2287, 0.00
30516, 2287, 0.00
30518, 2287, 0.00
30520, 2287, 0.00
30522, 2287, 0.00
30524, 2287, 0.00
30526, 2287, 0.00
30528, 2287, 0.00
30530, 2287, 0.00
30532, 2287, 0.00
30534, 2287, 0.00
30536, 2287, 0.00
30538, 2287, 0.00
30540, 2287, 0.00
30542, 2287, 0.00
30544, 2287, 0.00
30546, 2287, 0.00
30548, 2287, 0.00
30550, 2287, 0.00
30552, 2287, 0.00
30554, 2287, 0.00
30556, 2287, 0.00
30558, 2287, 0.00
30560, 2287, 0.00
30562, 2287, 0.00
30564, 2287, 0.00
30566, 2287, 0.00
30568, 2287, 0.00
30570, 2287, 0.00
30572, 2287, 0.00
30574, 2287, 0.00
30576, 2287, 0.00
30578, 2287, 0.00
30580, 2287, 0.00
30582, 2287, 0.00
30584, 2287, 0.00
30586, 2287, 0.00
30588, 2287, 0.00
30590, 2287, 0.00
30592, 2287, 0.00
30594, 2287, 0.00
30596, 2287, 0.00
30598, 2287, 0.00
30600, 2287, 0.00
30602, 2287, 0.00
30604, 2287, 0.00
30606, 2287, 0.00
30608, 2287, 0.00
30610, 2287, 0.00
30612, 2287, 0.00
30614, 2287, 0.00
30616, 2287, 0.00
30618, 2287, 0.00
30620, 2287, 0.00
30622, 2287, 0.00
30624, 2287, 0.00
30626, 2287, 0.00
30628, 2287, 0.00
30630, 2287, 0.00
30632, 2287, 0.00
30634, 2287, 0.00
30636, 2287, 0.00
30638, 2287, 0.00
30640, 2287, 0.00
30642, 2287, 0.00
30644, 2287, 0.00
30646, 2287, 0.00
30648, 2287, 0.00
30650, 2287, 0.00
30652, 2287, 0.00
30654, 2287, 0.00
30656, 2287, 0.00
30658, 2287, 0.00
30660, 2287, 0.00
30662, 2287, 0.00
30664, 2287, 0.00
30666, 2287, 0.00
30668, 2287, 0.00
30670, 2287, 0.00
30672, 2287, 0.00
30674, 2287, 0.00
30676, 2287, 0.00
30678, 2287, 0.00
30680, 2287, 0.00
30682, 2287, 0.00
30684, 2287, 0.00
30686, 2287, 0.00
30688, 2287, 0.00
30690, 2287, 0.00
30692, 2287, 0.00
30694, 2287, 0.00
30696, 2287, 0.00
30698, 2287, 0.00
30700, 2287, 0.00
30702, 2287, 0.00
30704, 2287, 0.00
30706, 2287, 0.00
30708, 2287, 0.00
30710, 2287, 0.00
30712, 2287, 0.00
30714, 2287, 0.00
30716, 2287, 0.00
30718, 2287, 0.00
30720, 2287, 0.00
30722, 2287, 0.00
30724, 2287, 0.00
30726, 2287, 0.00
30728, 2287, 0.00
30730, 2287, 0.00
30732, 2287, 0.00
30734, 2287, 0.00
30736, 2287, 0.00
30738, 2287, 0.00
30740, 2287, 0.00
30742, 2287, 0.00
30744, 2287, 0.00
30746, 2287, 0.00
30748, 2287, 0.00
30750, 2287, 0.00
30752, 2287, 0.00
30754, 2287, 0.00
30756, 2287, 0.00
30758, 2287, 0.00
30760, 2287, 0.00
30762, 2287, 0.00
30764, 2287, 0.00
30766, 2287, 0.00
30768, 2287, 0.00
30770, 2287, 0.00
30772, 2287, 0.00
30774, 2287, 0.00
30776, 2287, 0.00
30778, 2287, 0.00
30780, 2287, 0.00
30782, 2287, 0.00
30784, 2287, 0.00
30786, 2287, 0.00
30788, 2287, 0.00
30790, 2287, 0.00
30792, 2287, 0.00
30794, 2287, 0.00
30796, 2287, 0.00
30798, 2287, 0.00
30800, 2287, 0.00
30802, 2287, 0.00
30804, 2287, 0.00
30806, 2287, 0.00
30808, 2287, 0.00
30810, 2287, 0.00
30812, 2287, 0.00
30814, 2287, 0.00
30816, 2287, 0.00
30818, 2287, 0.00
30820, 2287, 0.00
30822, 2287, 0.00
30824, 2287, 0.00
30826, 2287, 0.00
30828, 2287, 0.00
30830, 2287, 0.00
30832, 2287, 0.00
30834, 2287, 0.00
30836, 2287, 0.00
30838, 2287, 0.00
30840, 2287, 0.00
30842, 2287, 0.00
30844, 2287, 0.00
30846, 2287, 0.00
30848, 2287, 0.00
30850, 2287, 0.00
30852, 2287, 0.00
30854, 2287, 0.00
30856, 2287, 0.00
30858, 2287, 0.00
30860, 2287, 0.00
30862, 2287, 0.00
30864, 2287, 0.00
30866, 2287, 0.00
30868, 2287, 0.00
30870, 2287, 0.00
30872, 2287, 0.00
30874, 2287, 0.00
30876, 2287, 0.00
30878, 2287, 0.00
30880, 2287, 0.00
30882, 2287, 0.00
30884, 2287, 0.00
30886, 2287, 0.00
30888, 2287, 0.00
30890, 2287, 0.00
30892, 2287, 0.00
30894, 2287, 0.00
30896, 2287, 0.00
30898, 2287, 0.00
30900, 2287, 0.00
30902, 2287, 0.00
30904, 2287, 0.00
30906, 2287, 0.00
30908, 2287, 0.00
30910, 2287, 0.00
30912, 2287, 0.00
30914, 2287, 0.00
30916, 2287, 0.00
30918, 2287, 0.00
30920, 2287, 0.00
30922, 2287, 0.00
30924, 2287, 0.00
30926, 2287, 0.00
30928, 2287, 0.00
30930, 2287, 0.00
30932, 2287, 0.00
30934, 2287, 0.00
30936, 2287, 0.00
30938, 2287, 0.00
30940, 2287, 0.00
30942, 2287, 0.00
30944, 2287, 0.00
30946, 2287, 0.00
30948, 2287, 0.00
30950, 2287, 0.00
30952, 2287, 0.00
30954, 2287, 0.00
30956, 2287, 0.00
30958, 2287, 0.00
30960, 2287, 0.00
30962, 2287, 0.00
30964, 2287, 0.00
30966, 2287, 0.00
30968, 2287, 0.00
30970, 2287, 0.00
30972, 2287, 0.00
30974, 2287, 0.00
30976, 2287, 0.00
30978, 2287, 0.00
30980, 2287, 0.00
30982, 2287, 0.00
30984, 2287, 0.00
30986, 2287, 0.00
30988, 2287, 0.00
30990, 2287, 0.00
30992, 2287, 0.00
30994, 2287, 0.00
30996, 2287, 0.00
30998, 2287, 0.00
31000, 2287, 0.00
31002, 2287, 0.00
31004, 2287, 0.00
31006, 2287, 0.00
31008, 2287, 0.00
31010, 2287, 0.00
31012, 2287, 0.00
31014, 2287, 0.00
31016, 2287, 0.00
31018, 2287, 0.00
31020, 2287, 0.00
31022, 2287, 0.00
31024, 2287, 0.00
31026, 2287, 0.00
31028, 2287, 0.00
31030, 2287, 0.00
31032, 2287, 0.00
31034, 2287, 0.00
31036, 2287, 0.00
31038, 2287, 0.00
31040, 2287, 0.00
31042, 2287, 0.00
31044, 2287, 0.00
31046, 2287, 0.00
31048, 2287, 0.00
31050, 2287, 0.00
31052, 2287, 0.00
31054, 2287, 0.00
31056, 2287, 0.00
31058, 2287, 0.00
31060, 2287, 0.00
31062, 2287, 0.00
31064, 2287, 0.00
31066, 2287, 0.00
31068, 2287, 0.00
31070, 2287, 0.00
31072, 2287, 0.00
31074, 2287, 0.00
31076, 2287, 0.00
31078, 2287, 0.00
31080, 2287, 0.00
31082, 2287, 0.00
31084, 2287, 0.00
31086, 2287, 0.00
31088, 2287, 0.00
31090, 2287, 0.00
31092, 2287, 0.00
31094, 2287, 0.00
31096, 2287, 0.00
31098, 2287, 0.00
31100, 2287, 0.00
31102, 2287, 0.00
31104, 2287, 0.00
31106, 2287, 0.00
31108, 2287, 0.00
31110, 2287, 0.00
31112, 2287, 0.00
31114, 2287, 0.00
31116, 2287, 0.00
31118, 2287, 0.00
31120, 2287, 0.00
31122, 2287, 0.00
31124, 2287, 0.00
31126, 2287, 0.00
31128, 2287, 0.00
31130, 2287, 0.00
31132, 2287, 0.00
31134, 2287, 0.00
31136, 2287, 0.00
31138, 2287, 0.00
31140, 2287, 0.00
31142, 2287, 0.00
31144, 2287, 0.00
31146, 2287, 0.00
31148, 2287, 0.00
31150, 2287, 0.00
31152, 2287, 0.00
31154, 2287, 0.00
31156, 2287, 0.00
31158, 2287, 0.00
31160, 2287, 0.00
31162, 2287, 0.00
31164, 2287, 0.00
31166, 2287, 0.00
31168, 2287, 0.00
31170, 2287, 0.00
31172, 2287, 0.00
31174, 2287, 0.00
31176, 2287, 0.00
31178, 2287, 0.00
31180, 2287, 0.00
31182, 2287, 0.00
31184, 2287, 0.00
31186, 2287, 0.00
31188, 2287, 0.00
31190, 2287, 0.00
31192, 2287, 0.00
31194, 2287, 0.00
31196, 2287, 0.00
31198, 2287, 0.00
31200, 2287, 0.00
31202, 2287, 0.00
31204, 2287, 0.00
31206, 2287, 0.00
31208, 2287, 0.00
31210, 2287, 0.00
31212, 2287, 0.00
31214, 2287, 0.00
31216, 2287, 0.00
31218, 2287, 0.00
31220, 2287, 0.00
31222, 2287, 0.00
31224, 2287, 0.00
31226, 2287, 0.00
31228, 2287, 0.00
31230, 2287, 0.00
31232, 2287, 0.00
31234, 2287, 0.00
31236, 2287, 0.00
31238, 2287, 0.00
31240, 2287, 0.00
31242, 2287, 0.00
31244, 2287, 0.00
31246, 2287, 0.00
31248, 2287, 0.00
31250, 2287, 0.00
31252, 2287, 0.00
31254, 2287, 0.00
31256, 2287, 0.00
31258, 2287, 0.00
31260, 2287, 0.00
31262, 2287, 0.00
31264, 2287, 0.00
31266, 2287, 0.00
31268, 2287, 0.00
31270, 2287, 0.00
31272, 2287, 0.00
31274, 2287, 0.00
31276, 2287, 0.00
31278, 2287, 0.00
31280, 2287, 0.00
31282, 2287, 0.00
31284, 2287, 0.00
31286, 2287, 0.00
31288, 2287, 0.00
31290, 2287, 0.00
31292, 2287, 0.00
31294, 2287, 0.00
31296, 2287, 0.00
31298, 2287, 0.00
31300, 2287, 0.00
31302, 2287, 0.00
31304, 2287, 0.00
31306, 2287, 0.00
31308, 2287, 0.00
31310, 2287, 0.00
31312, 2287, 0.00
31314, 2287, 0.00
31316, 2287, 0.00
31318, 2287, 0.00
31320, 2287, 0.00
31322, 2287, 0.00
31324, 2287, 0.00
31326, 2287, 0.00
31328, 2287, 0.00
31330, 2287, 0.00
31332, 2287, 0.00
31334, 2287, 0.00
31336, 2287, 0.00
31338, 2287, 0.00
31340, 2287, 0.00
31342, 2287, 0.00
31344, 2287, 0.00
31346, 2287, 0.00
31348, 2287, 0.00
31350, 2287, 0.00
31352, 2287, 0.00
31354, 2287, 0.00
31356, 2287, 0.00
31358, 2287, 0.00
31360, 2287, 0.00
31362, 2287, 0.00
31364, 2287, 0.00
31366, 2287, 0.00
31368, 2287, 0.00
31370, 2287, 0.00
31372, 2287, 0.00
31374, 2287, 0.00
31376, 2287, 0.00
31378, 2287, 0.00
31380, 2287, 0.00
31382, 2287, 0.00
31384, 2287, 0.00
31386, 2287, 0.00
31388, 2287, 0.00
31390, 2287, 0.00
31392, 2287, 0.00
31394, 2287, 0.00
31396, 2287, 0.00
31398, 2287, 0.00
31400, 2287, 0.00
31402, 2287, 0.00
31404, 2287, 0.00
31406, 2287, 0.00
31408, 2287, 0.00
31410, 2288, -0.00
31412, 2287, 125.00
31414, 2287, 0.00
31416, 2287, 0.00
31418, 2287, -125.00
31420, 2287, 0.00
31422, 2287, 0.00
31424, 2287, 0.00
31426, 2287, 0.00
31428, 2287, 0.00
31430, 2287, 0.00
31432, 2287, 0.00
31434, 2287, 0.00
31436, 2287, 0.00
31438, 2287, 0.00
31440, 2287, 0.00
31442, 2287, 0.00
31444, 2287, 0.00
31446, 2287, 0.00
31448, 2287, 0.00
31450, 2287, 0.00
31452, 2287, 0.00
31454, 2287, 0.00
31456, 2287, 0.00
31458, 2287, 0.00
31460, 2287, 0.00
31462, 2287, 0.00
31464, 2287, 0.00
31466, 2287, 0.00
31468, 2287, 0.00
31470, 2287, 0.00
31472, 2287, 0.00
31474, 2287, 0.00
31476, 2287, 0.00
31478, 2287, 0.00
31480, 2287, 0.00
31482, 2287, 0.00
31484, 2287, 0.00
31486, 2287, 0.00
31488, 2287, 0.00
31490, 2287, 0.00
31492, 2287, 0.00
31494, 2287, 0.00
31496, 2287, 0.00
31498, 2287, 0.00
31500, 2287, 0.00
31502, 2287, 0.00
31504, 2287, 0.00
31506, 2287, 0.00
31508, 2287, 0.00
31510, 2287, 0.00
31512, 2287, 0.00
31514, 2287, 0.00
31516, 2287, 0.00
31518, 2287, 0.00
31520, 2287, 0.00
31522, 2287, 0.00
31524, 2287, 0.00
31526, 2287, 0.00
31528, 2287, 0.00
31530, 2287, 0.00
31532, 2287, 0.00
31534, 2287, 0.00
31536, 2287, 0.00
31538, 2287, 0.00
31540, 2287, 0.00
31542, 2287, 0.00
31544, 2287, 0.00
31546, 2287, 0.00
31548, 2287, 0.00
31550, 2287, 0.00
31552, 2287, 0.00
31554, 2287, 0.00
31556, 2287, 0.00
31558, 2287, 0.00
31560, 2287, 0.00
31562, 2287, 0.00
31564, 2287, 0.00
31566, 2287, 0.00
31568, 2287, 0.00
31570, 2287, 0.00
31572, 2287, 0.00
31574, 2287, 0.00
31576, 2287, 0.00
31578, 2287, 0.00
31580, 2287, 0.00
31582, 2287, 0.00
31584, 2287, 0.00
31586, 2287, 0.00
31588, 2287, 0.00
31590, 2287, 0.00
31592, 2287, 0.00
31594, 2287, 0.00
31596, 2287, 0.00
31598, 2287, 0.00
31600, 2287, 0.00
31602, 2287, 0.00
31604, 2287, 0.00
31606, 2287, 0.00
31608, 2287, 0.00
31610, 2287, 0.00
31612, 2287, 0.00
31614, 2287, 0.00
31616, 2287, 0.00
31618, 2287, 0.00
31620, 2287, 0.00
31622, 2287, 0.00
31624, 2287, 0.00
31626, 2287, 0.00
31628, 2287, 0.00
31630, 2287, 0.00
31632, 2287, 0.00
31634, 2287, 0.00
31636, 2287, 0.00
31638, 2287, 0.00
31640, 2287, 0.00
31642, 2287, 0.00
31644, 2287, 0.00
31646, 2287, 0.00
31648, 2287, 0.00
31650, 2288, -0.00
31652, 2287, 125.00
31654, 2287, 0.00
31656, 2287, 0.00
31658, 2287, -125.00
31660, 2287, 0.00
31662, 2287, 0.00
31664, 2287, 0.00
31666, 2287, 0.00
31668, 2287, 0.00
31670, 2287, 0.00
31672, 2287, 0.00
31674, 2287, 0.00
31676, 2287, 0.00
31678, 2287, 0.00
31680, 2287, 0.00
31682, 2287, 0.00
31684, 2287, 0.00
31686, 2287, 0.00
31688, 2287, 0.00
31690, 2287, 0.00
31692, 2287, 0.00
31694, 2287, 0.00
31696, 2287, 0.00
31698, 2287, 0.00
31700, 2287, 0.00
31702, 2287, 0.00
31704, 2287, 0.00
31706, 2287, 0.00
31708, 2287, 0.00
31710, 2287, 0.00
31712, 2287, 0.00
31714, 2287, 0.00
31716, 2287, 0.00
31718, 2287, 0.00
31720, 2287, 0.00
31722, 2287, 0.00
31724, 2287, 0.00
31726, 2287, 0.00
31728, 2287, 0.00
31730, 2287, 0.00
31732, 2287, 0.00
31734, 2287, 0.00
31736, 2287, 0.00
31738, 2287, 0.00
31740, 2287, 0.00
31742, 2287, 0.00
31744, 2287, 0.00
31746, 2287, 0.00
31748, 2287, 0.00
31750, 2287, 0.00
31752, 2287, 0.00
31754, 2287, 0.00
31756, 2287, 0.00
31758, 2287, 0.00
31760, 2287, 0.00
31762, 2287, 0.00
31764, 2287, 0.00
31766, 2287, 0.00
31768, 2287, 0.00
31770, 2287, 0.00
31772, 2287, 0.00
31774, 2287, 0.00
31776, 2287, 0.00
31778, 2287, 0.00
31780, 2287, 0.00
31782, 2287, 0.00
31784, 2287, 0.00
31786, 2287, 0.00
31788, 2287, 0.00
31790, 2287, 0.00
31792, 2287, 0.00
31794, 2287, 0.00
31796, 2287, 0.00
31798, 2287, 0.00
31800, 2287, 0.00
31802, 2287, 0.00
31804, 2287, 0.00
31806, 2287, 0.00
31808, 2287, 0.00
31810, 2287, 0.00
31812, 2287, 0.00
31814, 2287, 0.00
31816, 2288, -0.00
31818, 2287, 125.00
31820, 2287, 0.00
31822, 2287, 0.00
31824, 2287, -125.00
31826, 2287, 0.00
31828, 2287, 0.00
31830, 2287, 0.00
31832, 2287, 0.00
31834, 2287, 0.00
31836, 2287, 0.00
31838, 2287, 0.00
31840, 2287, 0.00
31842, 2287, 0.00
31844, 2287, 0.00
31846, 2287, 0.00
31848, 2287, 0.00
31850, 2287, 0.00
31852, 2287, 0.00
31854, 2288, -0.00
31856, 2287, 125.00
31858, 2287, 0.00
31860, 2287, 0.00
31862, 2287, -125.00
31864, 2287, 0.00
31866, 2287, 0.00
31868, 2287, 0.00
31870, 2288, -0.00
31872, 2287, 125.00
31874, 2287, 0.00
31876, 2287, 0.00
31878, 2287, -125.00
31880, 2287, 0.00
31882, 2287, 0.00
31884, 2287, 0.00
31886, 2287, 0.00
31888, 2287, 0.00
31890, 2288, -0.00
31892, 2287, 125.00
31894, 2287, 0.00
31896, 2287, 0.00
31898, 2287, -125.00
31900, 2287, 0.00
31902, 2287, 0.00
31904, 2287, 0.00
31906, 2287, 0.00
31908, 2287, 0.00
31910, 2287, 0.00
31912, 2287, 0.00
31914, 2287, 0.00
31916, 2287, 0.00
31918, 2287, 0.00
31920, 2287, 0.00
31922, 2287, 0.00
31924, 2287, 0.00
31926, 2287, 0.00
31928, 2287, 0.00
31930, 2287, 0.00
31932, 2287, 0.00
31934, 2287, 0.00
31936, 2287, 0.00
31938, 2287, 0.00
31940, 2287, 0.00
31942, 2287, 0.00
31944, 2287, 0.00
31946, 2287, 0.00
31948, 2287, 0.00
31950, 2287, 0.00
31952, 2287, 0.00
31954, 2287, 0.00
31956, 2287, 0.00
31958, 2287, 0.00
31960, 2287, 0.00
31962, 2287, 0.00
31964, 2287, 0.00
31966, 2287, 0.00
31968, 2287, 0.00
31970, 2287, 0.00
31972, 2287, 0.00
31974, 2287, 0.00
31976, 2287, 0.00
31978, 2287, 0.00
31980, 2287, 0.00
31982, 2287, 0.00
31984, 2287, 0.00
31986, 2287, 0.00
31988, 2287, 0.00
31990, 2287, 0.00
31992, 2287, 0.00
31994, 2287, 0.00
31996, 2287, 0.00
31998, 2287, 0.00
32000, 2287, 0.00
32002, 2287, 0.00
32004, 2287, 0.00
32006, 2287, 0.00
32008, 2287, 0.00
32010, 2287, 0.00
32012, 2287, 0.00
32014, 2287, 0.00
32016, 2287, 0.00
32018, 2287, 0.00
32020, 2287, 0.00
32022, 2287, 0.00
32024, 2287, 0.00
32026, 2287, 0.00
32028, 2287, 0.00
32030, 2287, 0.00
32032, 2287, 0.00
32034, 2287, 0.00
32036, 2287, 0.00
32038, 2287, 0.00
32040, 2287, 0.00
32042, 2287, 0.00
32044, 2287, 0.00
32046, 2287, 0.00
32048, 2287, 0.00
32050, 2287, 0.00
32052, 2287, 0.00
32054, 2287, 0.00
32056, 2287, 0.00
32058, 2287, 0.00
32060, 2287, 0.00
32062, 2287, 0.00
32064, 2287, 0.00
32066, 2287, 0.00
32068, 2287, 0.00
32070, 2287, 0.00
32072, 2287, 0.00
32074, 2287, 0.00
32076, 2287, 0.00
32078, 2287, 0.00
32080, 2287, 0.00
32082, 2287, 0.00
32084, 2287, 0.00
32086, 2287, 0.00
32088, 2287, 0.00
32090, 2287, 0.00
32092, 2287, 0.00
32094, 2287, 0.00
32096, 2287, 0.00
32098, 2287, 0.00
32100, 2287, 0.00
32102, 2287, 0.00
32104, 2287, 0.00
32106, 2287, 0.00
32108, 2287, 0.00
32110, 2287, 0.00
32112, 2287, 0.00
32114, 2287, 0.00
32116, 2287, 0.00
32118, 2287, 0.00
32120, 2287, 0.00
32122, 2287, 0.00
32124, 2288, -0.00
32126, 2288, 125.00
32128, 2287, 125.00
32130, 2287, 0.00
32132, 2287, -125.00
32134, 2287, -125.00
32136, 2287, 0.00
32138, 2287, 0.00
32140, 2287, 0.00
32142, 2287, 0.00
32144, 2288, -0.00
32146, 2287, 125.00
32148, 2287, 0.00
32150, 2287, 0.00
32152, 2287, -125.00
32154, 2287, 0.00
32156, 2287, 0.00
32158, 2287, 0.00
32160, 2287, 0.00
32162, 2287, 0.00
32164, 2287, 0.00
32166, 2287, 0.00
32168, 2287, 0.00
32170, 2287, 0.00
32172, 2287, 0.00
32174, 2287, 0.00
32176, 2287, 0.00
32178, 2287, 0.00
32180, 2287, 0.00
32182, 2287, 0.00
32184, 2287, 0.00
32186, 2287, 0.00
32188, 2287, 0.00
32190, 2287, 0.00
32192, 2287, 0.00
32194, 2287, 0.00
32196, 2287, 0.00
32198, 2287, 0.00
32200, 2287, 0.00
32202, 2287, 0.00
32204, 2287, 0.00
32206, 2287, 0.00
32208, 2287, 0.00
32210, 2287, 0.00
32212, 2287, 0.00
32214, 2287, 0.00
32216, 2287, 0.00
32218, 2287, 0.00
32220, 2287, 0.00
32222, 2287, 0.00
32224, 2287, 0.00
32226, 2287, 0.00
32228, 2287, 0.00
32230, 2287, 0.00
32232, 2287, 0.00
32234, 2287, 0.00
32236, 2287, 0.00
32238, 2287, 0.00
32240, 2287, 0.00
32242, 2287, 0.00
32244, 2287, 0.00
32246, 2288, -0.00
32248, 2287, 125.00
32250, 2287, 0.00
32252, 2287, 0.00
32254, 2287, -125.00
32256, 2287, 0.00
32258, 2287, 0.00
32260, 2287, 0.00
32262, 2287, 0.00
32264, 2287, 0.00
32266, 2287, 0.00
32268, 2287, 0.00
32270, 2287, 0.00
32272, 2287, 0.00
32274, 2287, 0.00
32276, 2287, 0.00
32278, 2287, 0.00
32280, 2287, 0.00
32282, 2287, 0.00
32284, 2287, 0.00
32286, 2288, -0.00
32288, 2287, 125.00
32290, 2287, 0.00
32292, 2287, 0.00
32294, 2287, -125.00
32296, 2287, 0.00
32298, 2287, 0.00
32300, 2287, 0.00
32302, 2287, 0.00
32304, 2287, 0.00
32306, 2287, 0.00
32308, 2287, 0.00
32310, 2287, 0.00
32312, 2287, 0.00
32314, 2287, 0.00
32316, 2287, 0.00
32318, 2287, 0.00
32320, 2287, 0.00
32322, 2287, 0.00
32324, 2287, 0.00
32326, 2288, -0.00
32328, 2287, 125.00
32330, 2287, 0.00
32332, 2287, 0.00
32334, 2287, -125.00
32336, 2287, 0.00
32338, 2287, 0.00
32340, 2287, 0.00
32342, 2287, 0.00
32344, 2287, 0.00
32346, 2287, 0.00
32348, 2287, 0.00
32350, 2287, 0.00
32352, 2287, 0.00
32354, 2287, 0.00
32356, 2287, 0.00
32358, 2287, 0.00
32360, 2287, 0.00
32362, 2287, 0.00
32364, 2287, 0.00
32366, 2287, 0.00
32368, 2287, 0.00
32370, 2287, 0.00
32372, 2287, 0.00
32374, 2287, 0.00
32376, 2287, 0.00
32378, 2287, 0.00
32380, 2287, 0.00
32382, 2287, 0.00
32384, 2287, 0.00
32386, 2287, 0.00
32388, 2287, 0.00
32390, 2287, 0.00
32392, 2287, 0.00
32394, 2287, 0.00
32396, 2287, 0.00
32398, 2287, 0.00
32400, 2287, 0.00
32402, 2287, 0.00
32404, 2287, 0.00
32406, 2287, 0.00
32408, 2287, 0.00
32410, 2287, 0.00
32412, 2287, 0.00
32414, 2287, 0.00
32416, 2287, 0.00
32418, 2287, 0.00
32420, 2287, 0.00
32422, 2287, 0.00
32424, 2287, 0.00
32426, 2287, 0.00
32428, 2287, 0.00
32430, 2287, 0.00
32432, 2287, 0.00
32434, 2287, 0.00
32436, 2287, 0.00
32438, 2287, 0.00
32440, 2287, 0.00
32442, 2287, 0.00
32444, 2287, 0.00
32446, 2287, 0.00
32448, 2287, 0.00
32450, 2287, 0.00
32452, 2287, 0.00
32454, 2287, 0.00
32456, 2288, -0.00
32458, 2287, 125.00
32460, 2287, 0.00
32462, 2287, 0.00
32464, 2287, -125.00
32466, 2287, 0.00
32468, 2287, 0.00
32470, 2287, 0.00
32472, 2287, 0.00
32474, 2287, 0.00
32476, 2287, 0.00
32478, 2287, 0.00
32480, 2287, 0.00
32482, 2287, 0.00
32484, 2288, -0.00
32486, 2287, 125.00
32488, 2287, 0.00
32490, 2287, 0.00
32492, 2287, -125.00
32494, 2287, 0.00
32496, 2287, 0.00
32498, 2287, 0.00
32500, 2287, 0.00
32502, 2287, 0.00
32504, 2287, 0.00
32506, 2287, 0.00
32508, 2287, 0.00
32510, 2287, 0.00
32512, 2287, 0.00
32514, 2287, 0.00
32516, 2287, 0.00
32518, 2287, 0.00
32520, 2287, 0.00
32522, 2287, 0.00
32524, 2287, 0.00
32526, 2287, 0.00
32528, 2287, 0.00
32530, 2287, 0.00
32532, 2287, 0.00
32534, 2287, 0.00
32536, 2287, 0.00
32538, 2287, 0.00
32540, 2287, 0.00
32542, 2287, 0.00
32544, 2287, 0.00
32546, 2287, 0.00
32548, 2287, 0.00
32550, 2287, 0.00
32552, 2287, 0.00
32554, 2287, 0.00
32556, 2287, 0.00
32558, 2287, 0.00
32560, 2287, 0.00
32562, 2287, 0.00
32564, 2287, 0.00
32566, 2287, 0.00
32568, 2287, 0.00
32570, 2287, 0.00
32572, 2287, 0.00
32574, 2287, 0.00
32576, 2287, 0.00
32578, 2287, 0.00
32580, 2287, 0.00
32582, 2287, 0.00
32584, 2287, 0.00
32586, 2287, 0.00
32588, 2287, 0.00
32590, 2287, 0.00
32592, 2287, 0.00
32594, 2287, 0.00
32596, 2287, 0.00
32598, 2287, 0.00
32600, 2287, 0.00
32602, 2287, 0.00
32604, 2287, 0.00
32606, 2287, 0.00
32608, 2287, 0.00
32610, 2287, 0.00
32612, 2287, 0.00
32614, 2287, 0.00
32616, 2287, 0.00
32618, 2287, 0.00
32620, 2287, 0.00
32622, 2287, 0.00
32624, 2287, 0.00
32626, 2287, 0.00
32628, 2287, 0.00
32630, 2287, 0.00
32632, 2287, 0.00
32634, 2287, 0.00
32636, 2287, 0.00
32638, 2287, 0.00
32640, 2287, 0.00
32642, 2287, 0.00
32644, 2287, 0.00
32646, 2287, 0.00
32648, 2287, 0.00
32650, 2287, 0.00
32652, 2287, 0.00
32654, 2287, 0.00
32656, 2287, 0.00
32658, 2287, 0.00
32660, 2288, -0.00
32662, 2287, 125.00
32664, 2287, 0.00
32666, 2287, 0.00
32668, 2287, -125.00
32670, 2287, 0.00
32672, 2288, -0.00
